INCIDENCECODE,LABEL,INCIDENCEDATE,GTICODE
6579017297240_1,tratada,2016-07-27 10:10:46,8.27.1542.10 E
6580788248029,terminó,2016-10-07 08:41:52,8.23.1503.30 J
6582576029204_0,últimas,2016-07-22 18:38:32,8.34.1509.30 J
6582576029204_1,volar,2016-07-22 18:38:32,8.34.1509.30 J
6582576029204_2,xunta,2016-07-22 18:38:32,8.34.1509.30 J
6582576029204_3,zarzalejos,2016-07-22 18:38:32,8.34.1509.30 J
658379860465_1,protagonizadas,2016-06-04 11:32:38,8.28.1508.10 H
6588814890365,últimas,2016-09-19 12:35:13,8.47.1503.30 D
658911115682,últimas,2016-09-27 11:09:11,8.26.1504.10 M
6591341888878_1,viernes,2016-05-30 13:40:42,8.24.1407.30 Q
6598412176517_0,órganos,2016-09-20 18:37:56,8.27.1555.30 E
6598412176517_1,últimas,2016-09-20 18:37:56,8.27.1555.30 E
6598412176517_2,últimas,2016-09-20 18:37:56,8.27.1555.30 E
6598412176517_3,últimas,2016-09-20 18:37:56,8.27.1555.30 E
6602495786919,vuelve,2016-05-10 09:21:49,8.21.1452.20 D
6602701174703_1,órganos,2016-07-06 16:59:46,8.27.1562.30 J
6602934763273,volvía,2016-09-01 13:52:13,M0051MCX0032
6608116230525,táctico,2016-06-08 13:29:53,8.33.1507.30 J
6611214316899_0,revelan,2016-06-20 18:04:17,M0046MCX0027
6611214316899_1,últimas,2016-06-20 18:04:17,M0046MCX0027
661207017834_1,utilicen,2016-09-27 12:46:02,8.32.1546.30 H
6613236258400,top,2016-09-01 13:22:17,8.27.1562.30 J
6614260532455,órganos,2016-06-14 16:18:04,8.28.1451.30 O
6614523812247_1,girl,2016-05-16 19:12:57,8.33.1504.30 E
6617045134178,órganos,2016-10-10 21:29:30,8.36.1500.10 Q
6623686951748_0,última,2016-03-01 21:20:13,M0046MCX0004
6623686951748_1,última,2016-03-01 21:20:13,M0046MCX0004
6625372138772,últimas,2016-09-07 12:38:35,8.28.1461.30 F
6625651603248,seguidas,2016-10-03 17:01:48,8.35.1621.50 J
6643144166495_0,órganos,2016-07-21 18:18:14,8.36.1501.10 N
6643144166495_1,volara,2016-07-21 18:18:14,8.36.1501.10 N
664433203954_1,volar,2016-09-29 14:12:40,M0046MCX0107
6645241111056,últimas,2016-09-13 11:16:45,8.73.1500.30 I
6647880719229,últimas,2016-08-10 10:39:42,8.27.1562.30 J
6649272292219,última,2016-04-04 18:35:01,8.28.1318.30 M
6649861879808_1,viven,2016-09-20 12:52:43,8.47.1503.30 D
6653536844528,últimas,2016-04-23 11:24:17,8.28.1311.30 V
6662953064149,tenía,2016-09-30 14:05:55,8.27.1600.50 L
6664676018090,originó,2016-09-30 16:32:47,8.36.1501.10 N
6665226407933_1,últimas,2016-04-22 12:59:02,8.43.1500.30 M
6669660081274,tratada,2016-09-15 12:34:05,8.29.1505.20 J
6677750812297,volara,2016-09-05 13:53:56,8.33.1510.30 G
6686983566167,últimas,2016-07-26 21:42:13,8.33.1504.30 E
6690133621068,telecom,2016-05-18 08:45:05,8.27.1562.30 J
669111017673,vida,2016-07-21 10:27:51,8.35.1505.30 J
6694742243284_1,últimas,2016-07-19 20:47:51,8.52.1504.10 F
6694742243284_2,stalinismo,2016-07-19 20:47:51,8.52.1504.10 F
6695553132541_1,tuvo,2016-05-05 19:10:56,M0046MCX0024
6695553132541_2,ángel,2016-05-05 19:10:56,M0046MCX0024
6696765038872_0,órganos,2016-04-12 13:16:31,8.22.1500.30 G
6696765038872_1,tropieza,2016-04-12 13:16:31,8.22.1500.30 G
6697222084121,órganos,2016-05-11 16:55:45,8.27.1534.10 G
6697607356656,vivió,2016-04-29 19:13:19,M0047MCX0006
6701349995149_1,órganos,2016-10-06 21:53:46,8.43.1510.30 L
6702232111231,volara,2016-09-12 13:33:02,8.73.1500.30 I
6702668711254,órganos,2016-09-06 08:18:13,8.52.1510.10 H
6704111007870_0,últimas,2016-08-26 19:13:07,8.29.1508.10 P
6704111007870_1,victoria,2016-08-26 19:13:07,8.29.1508.10 P
6705037927669,últimas,2016-06-23 14:04:40,8.34.1509.30 J
6705289001140_0,órganos,2016-09-22 11:31:00,8.33.1504.30 E
6705289001140_1,volar,2016-09-22 11:31:00,8.33.1504.30 E
6705289001140_2,pérdida,2016-09-22 11:31:00,8.33.1504.30 E
6705336392930,últimas,2016-04-02 10:42:28,8.28.1300.10 L
6709274410224,volvía,2016-08-02 12:47:14,8.26.1505.10 L
6715993394919_0,vuelve,2016-09-14 14:23:48,8.35.1504.30 M
6715993394919_1,volar,2016-09-14 14:23:48,8.35.1504.30 M
6715993394919_2,ángel,2016-09-14 14:23:48,8.35.1504.30 M
6717107765130_1,viven,2016-09-16 18:10:28,8.47.1503.30 D
6723806386723_0,órganos,2016-09-23 21:41:11,8.99.1503.30 L
6723806386723_1,situará,2016-09-23 21:41:11,8.99.1503.30 L
672844920843_0,últimas,2016-05-22 09:58:35,M0050MCX0006
672844920843_1,últimas,2016-05-22 09:58:35,M0050MCX0006
6731456974406,volar,2016-09-16 14:17:39,M0054MCX0016
6733432571674,triste,2016-04-02 10:45:42,8.28.1300.10 L
6737841539265_1,volar,2016-09-29 14:18:58,M0046MCX0107
6737841539265_2,órganos,2016-09-29 14:18:58,M0046MCX0107
6743794167543_1,tropieza,2016-06-02 20:20:07,8.30.1502.10 I
6747529173690,viernes,2016-02-27 14:10:44,8.28.1300.10 L
6752685390032_0,seguidas,2016-08-23 08:15:12,M0053MCX0011
6752685390032_1,ángel,2016-08-23 08:15:12,M0053MCX0011
6755539485808_0,tribunal,2016-09-14 11:23:48,8.28.1318.30 N
6755539485808_1,zidane,2016-09-14 11:23:48,8.28.1318.30 N
6757086539877,volara,2016-08-23 19:10:37,8.28.1508.10 H
6762364234144_1,tratada,2016-07-25 19:09:34,8.52.1503.30 K
6768411533122,última,2016-04-04 17:54:21,8.28.1318.30 M
6770860481734_1,últimas,2016-04-26 09:52:04,8.32.1506.10 H
6770860481734_2,tienen,2016-04-26 09:52:04,8.32.1506.10 H
6773088212726,volvía,2016-04-21 13:01:27,8.25.1500.30 N
67741161539_1,tratada,2016-05-12 13:07:19,8.28.1515.10 M
6780267598885,telecom,2016-06-28 15:55:06,8.30.1500.10 D
6784555831396_0,últimas,2016-04-29 10:14:58,8.23.1503.30 I
6784555831396_1,supuso,2016-04-29 10:14:58,8.23.1503.30 I
6784555831396_2,órganos,2016-04-29 10:14:58,8.23.1503.30 I
6784555831396_3,últimas,2016-04-29 10:14:58,8.23.1503.30 I
6788842158075,superado,2016-05-06 19:06:31,8.34.1509.30 J
6790108220664,utilizándose,2016-08-05 10:01:25,M0052MCX0019
6791604765553_1,viven,2016-05-17 16:34:07,M0047MCX0008
6805134825070_0,últimas,2016-04-26 10:22:55,8.32.1506.10 H
6805134825070_1,volara,2016-04-26 10:22:55,8.32.1506.10 H
6809463574165_0,vivido,2016-06-30 13:11:20,8.21.1522.10 C
6809463574165_1,volar,2016-06-30 13:11:20,8.21.1522.10 C
6815853645544,órganos,2016-09-28 21:26:03,8.28.1300.10 L
6818334394402_1,últimas,2016-04-20 12:53:07,8.23.1502.30 H
6824707467819,volvía,2016-05-20 13:56:57,8.23.1502.30 H
6828676383615,vivieron,2016-05-18 11:05:30,8.00.1321.30 I
6832058969902,venta,2016-07-20 10:46:48,M0051MCX0020
6843510786831,volvía,2016-06-16 12:13:37,8.33.1513.30 G
6845225506938,tratar,2016-09-19 18:09:50,8.52.1503.30 K
6846304056461,proporcional,2016-05-07 13:59:00,8.21.1510.10 G
6846573757750_0,órganos,2016-09-06 19:22:51,8.31.1505.30 I
6846573757750_1,órganos,2016-09-06 19:22:51,8.31.1505.30 I
6847860393951,volara,2016-06-21 16:22:32,8.30.1502.10 I
6848034490577_1,últimas,2016-07-27 21:47:28,8.47.1503.30 D
6851467587625,órganos,2016-09-26 18:01:49,8.26.1505.10 L
685584399447,órganos,2016-04-18 21:11:35,8.27.1500.10 D
6856602784403_1,órganos,2016-07-07 10:42:32,8.48.1504.10 O
6858009445452,últimas,2016-04-01 19:15:02,8.28.1300.10 L
6860773003441_0,órganos,2016-08-05 11:10:11,M0052MCX0019
6860773003441_1,órganos,2016-08-05 11:10:11,M0052MCX0019
686771043159,único,2016-09-14 10:27:16,8.27.1566.30 F
687186054723,volvía,2016-10-06 13:27:12,8.33.1502.30 O
688196784615_0,tribunal,2016-06-21 19:23:32,8.36.1500.10 P
688196784615_1,zidane,2016-06-21 19:23:32,8.36.1500.10 P
6883738474304,volara,2016-04-28 21:15:52,8.32.1536.30 H
6891790012733,tienen,2016-08-31 18:08:37,8.43.1542.30 M
6898019563373_0,volar,2016-08-23 20:16:50,8.34.1490.30 A
6898019563373_1,últimas,2016-08-23 20:16:50,8.34.1490.30 A
6902991293495,volvía,2016-05-30 08:13:51,M0052MCX0000
6903552128871_0,tiene,2016-07-27 13:52:58,8.43.1510.30 L
6903552128871_1,sufrir,2016-07-27 13:52:58,8.43.1510.30 L
6906805311706,volara,2016-04-02 09:01:32,8.28.1310.30 U
6908001859519_1,órganos,2016-06-22 11:22:40,8.27.1566.30 F
6908237317675,volvía,2016-05-06 20:16:44,8.27.1566.30 F
6911517946763,vio,2016-09-22 18:42:32,8.43.1510.30 L
6917553735794,órganos,2016-08-04 14:38:41,8.22.1600.50 L
6918642086159_1,ver,2016-10-10 08:31:04,8.34.1540.30 K
6918642086159_2,tocado,2016-10-10 08:31:04,8.34.1540.30 K
6918994042851_1,perdono,2016-06-14 16:26:51,8.28.1451.30 O
6919303248667,teníamos,2016-06-08 22:10:42,8.35.1504.30 L
6929798749098_1,órganos,2016-06-23 10:29:47,8.33.1502.30 O
6929798749098_2,tratada,2016-06-23 10:29:47,8.33.1502.30 O
6930314995602,últimas,2016-06-28 21:06:40,8.27.1510.30 F
6935856889642,mejor,2016-04-12 21:13:02,8.31.1407.30 H
6936870164390,tratar,2016-05-06 17:39:31,M0047MCX0003
6937626836502_1,últimas,2016-08-12 12:58:42,8.38.1610.20 A
6937626836502_2,negando,2016-08-12 12:58:42,8.38.1610.20 A
6944945048838_0,revelan,2016-09-29 10:08:21,8.33.1502.30 O
6944945048838_1,últimas,2016-09-29 10:08:21,8.33.1502.30 O
6944945048838_2,tienen,2016-09-29 10:08:21,8.33.1502.30 O
694682847048,tribunal,2016-04-27 14:11:38,8.29.1507.30 K
6950259001404,órganos,2016-07-18 13:54:40,8.33.1601.50 A
6959794671539,últimas,2016-09-07 18:21:49,8.27.1562.30 J
6960110558002,últimas,2016-08-09 08:16:10,8.32.1501.10 J
6962180015488_1,órganos,2016-06-10 18:56:35,8.38.1502.30 H
6964416800326,permitiera,2016-09-23 07:54:21,8.35.1621.50 J
6968015016871_1,surgen,2016-05-05 16:06:07,8.35.1503.10 O
6968015016871_2,reacciones,2016-05-05 16:06:07,8.35.1503.10 O
6973539594648_1,washington,2016-04-08 16:38:57,8.43.1510.30 L
6973539594648_2,zidane,2016-04-08 16:38:57,8.43.1510.30 L
698084920184,última,2016-08-07 12:43:22,8.28.1318.30 M
6980870533806,últimas,2016-07-27 18:13:02,8.43.1543.30 K
6986801685588,órganos,2016-10-05 09:08:19,8.30.1302.20 G
6991142497865_0,término,2016-08-31 14:15:28,8.27.1591.30 H
6991142497865_1,washington,2016-08-31 14:15:28,8.27.1591.30 H
6994048247394_0,volar,2016-05-05 10:19:52,M0046MCX0031
6994048247394_1,tratada,2016-05-05 10:19:52,M0046MCX0031
7012174763119_0,órganos,2016-05-18 21:10:31,8.27.1596.30 E
7012174763119_1,órganos,2016-05-18 21:10:31,8.27.1596.30 E
7020381711846_1,órganos,2016-05-31 14:14:00,8.30.1503.10 F
7027139912829,vivieron,2016-08-12 12:45:56,M0048MCX0035
7027579091860_1,tratada,2016-06-10 20:32:40,8.38.1502.30 H
7032747862952,órganos,2016-09-19 12:46:01,8.52.1508.30 D
7033487074500,últimas,2016-08-02 12:23:27,8.26.1505.10 L
7033500512018,tocado,2016-06-01 12:39:30,8.27.1501.30 J
7037607758604_1,xvi,2016-04-28 09:50:55,8.30.1503.10 F
7042195262000,últimas,2016-05-06 12:58:35,8.34.1528.30 I
7044637457857,órganos,2016-06-13 20:26:23,8.43.1530.30 J
7045068435256_1,seguidas,2016-10-01 10:38:26,8.73.1611.50 B
7045068435256_2,últimas,2016-10-01 10:38:26,8.73.1611.50 B
7046085960315_1,últimas,2016-09-13 22:07:17,8.27.1566.30 F
7046085960315_2,tuvo,2016-09-13 22:07:17,8.27.1566.30 F
7050472255868,tienen,2016-07-05 13:34:32,8.52.1504.10 F
7051771543148_1,órganos,2016-09-09 21:09:53,8.36.1500.10 P
7053128232765_1,stalinismo,2016-05-23 16:43:09,8.52.1503.30 K
7053128232765_2,xunta,2016-05-23 16:43:09,8.52.1503.30 K
7053128232765_3,tuvo,2016-05-23 16:43:09,8.52.1503.30 K
7056548569004_0,últimas,2016-09-06 14:46:10,8.28.1459.30 B
7056548569004_1,vacía,2016-09-06 14:46:10,8.28.1459.30 B
7056548569004_2,ver,2016-09-06 14:46:10,8.28.1459.30 B
7056548569004_3,tuvo,2016-09-06 14:46:10,8.28.1459.30 B
7056548569004_4,tuvo,2016-09-06 14:46:10,8.28.1459.30 B
7062980841286,traumatizó,2016-07-05 13:35:17,8.33.1400.30 J
7067579849150,volvía,2016-05-09 08:36:19,M0047MCX0006
706764183466,volvía,2016-09-21 09:57:34,8.25.1501.30 J
7072292546749_0,órganos,2016-07-07 13:25:08,8.27.1595.30 G
7072292546749_1,últimas,2016-07-07 13:25:08,8.27.1595.30 G
7074155562136,órganos,2016-04-20 14:20:00,8.21.1522.10 C
7076149108373,volvía,2016-09-02 12:26:26,8.34.1550.40 F
7080925898315_1,ética,2016-06-14 10:34:01,8.30.1505.10 E
7086407410051_1,viven,2016-09-19 13:12:54,8.47.1503.30 D
7088649082807,órganos,2016-09-21 12:37:36,8.33.1507.30 J
7094329731586_1,órganos,2016-09-21 10:33:09,8.33.1507.30 J
7095150033956,traduzco,2016-02-27 13:29:39,8.28.1300.10 L
7097252462322,órganos,2016-08-08 08:52:43,8.28.1318.30 M
7100432893992_1,vivido,2016-06-15 12:01:44,M0049MCX0015
7102341936740_0,órganos,2016-05-03 16:57:07,8.36.1500.10 O
7102341936740_1,salido,2016-05-03 16:57:07,8.36.1500.10 O
7102385929738,volara,2016-06-13 11:28:29,8.36.1500.10 P
7103642530106,órganos,2016-08-29 08:35:41,8.27.1542.10 E
7104225652748,volara,2016-06-15 16:18:07,8.31.1503.30 H
7113000048022,visto,2016-06-28 18:11:02,8.30.1501.10 G
7118743249782,volara,2016-09-28 15:47:54,M0056MCX0008
7119285307411_1,órganos,2016-10-07 14:11:42,8.32.1546.30 H
7119285307411_2,xunta,2016-10-07 14:11:42,8.32.1546.30 H
7119579065575_1,volvía,2016-05-16 10:08:24,8.52.1503.30 K
7119579065575_2,vivieron,2016-05-16 10:08:24,8.52.1503.30 K
7120172443876,teníamos,2016-09-13 18:34:13,8.28.1505.20 K
7120185353242_0,ángel,2016-05-09 13:26:13,8.28.1508.10 G
7120185353242_1,tiene,2016-05-09 13:26:13,8.28.1508.10 G
7127369249757,órganos,2016-08-08 14:08:20,8.45.1400.30 A
7134313825180,zona,2016-06-03 12:06:26,8.27.1354.30 I
7135856826042,volcar,2016-07-18 10:18:50,8.29.1509.30 H
7136733203411,volara,2016-05-20 12:45:02,8.23.1503.30 I
7140238264737,top,2016-06-21 10:25:27,8.32.1506.10 H
7149356990006,término,2016-04-29 13:03:13,8.27.1595.30 G
7154531863233,volara,2016-09-14 22:02:16,8.36.1506.20 G
7156691264592,viernes,2016-09-16 13:37:32,8.32.1530.10 G
7161169618425,volvía,2016-06-30 21:05:55,8.26.1505.10 L
7167460762573,volara,2016-05-24 09:53:56,8.30.1503.10 F
7167759394805_1,ángel,2016-09-29 09:50:28,8.33.1502.30 O
7172781480321,teníamos,2016-08-08 14:31:41,8.22.1500.30 G
7173686670823_1,órganos,2016-06-13 20:52:56,8.27.1536.10 F
7173686670823_2,últimas,2016-06-13 20:52:56,8.27.1536.10 F
7173686670823_3,washington,2016-06-13 20:52:56,8.27.1536.10 F
7173686670823_4,zidane,2016-06-13 20:52:56,8.27.1536.10 F
7175247189794,tuvo,2016-05-12 18:26:41,8.43.1543.30 K
7182676689282,vivido,2016-04-29 21:47:08,8.27.1595.30 G
7192758765254,vivido,2016-08-09 14:23:09,8.27.1651.30 C
7193162279238_1,últimas,2016-07-28 14:04:38,8.29.1501.10 O
7193370525858,viernes,2016-05-21 13:59:49,M0050MCX0003
7202438942583_0,órganos,2016-08-26 14:06:57,M0051MCX0020
7202438942583_1,ángel,2016-08-26 14:06:57,M0051MCX0020
7206441752860_0,órganos,2016-07-07 12:52:06,8.34.1509.30 J
7206441752860_1,órganos,2016-07-07 12:52:06,8.34.1509.30 J
7208024920756,volvía,2016-08-09 12:20:13,8.29.1503.10 I
7213397607879_1,últimas,2016-10-10 22:04:58,8.36.1500.10 Q
7214723992504,últimas,2016-09-13 13:41:46,8.32.1546.30 H
7217417941948,volvía,2016-04-08 18:28:26,8.43.1510.30 L
7218253501600,tratar,2016-09-19 18:33:47,8.52.1503.30 K
7224773345737_1,volar,2016-09-29 14:08:28,M0046MCX0107
7227372861726_0,últimas,2016-07-15 12:40:29,8.31.1606.50 F
7227372861726_1,seguidas,2016-07-15 12:40:29,8.31.1606.50 F
7229635370381_0,tiene,2016-08-26 09:47:09,8.73.1501.30 D
7229635370381_1,órganos,2016-08-26 09:47:09,8.73.1501.30 D
7236630916994_0,últimas,2016-09-07 19:06:57,8.90.1501.30 J
7236630916994_1,xunta,2016-09-07 19:06:57,8.90.1501.30 J
7236630916994_2,órganos,2016-09-07 19:06:57,8.90.1501.30 J
7240259603258,visto,2016-09-08 20:00:45,8.28.1454.30 G
7240569065118,últimas,2016-05-10 13:29:06,M0047MCX0008
7247839353587,top,2016-08-22 19:07:39,8.43.1510.30 L
7249164433457,órganos,2016-09-09 10:29:09,8.30.1501.10 G
7251898959577_1,viven,2016-06-22 13:49:20,8.47.1503.30 D
7255153230176,órganos,2016-06-01 19:23:21,8.24.1414.30 I
7255641465135_0,volar,2016-05-11 10:54:51,8.33.1502.30 O
7255641465135_1,tratada,2016-05-11 10:54:51,8.33.1502.30 O
7259922486533_1,ver,2016-08-23 13:58:24,8.27.1610.50 I
7269540332362_0,traumatizó,2016-08-29 14:09:49,8.33.1502.30 O
7269540332362_1,único,2016-08-29 14:09:49,8.33.1502.30 O
7272966477981_1,vivido,2016-06-20 18:35:11,8.21.1510.10 G
7272966477981_2,ángel,2016-06-20 18:35:11,8.21.1510.10 G
727326407811_0,órganos,2016-08-18 13:55:26,8.30.1602.50 E
727326407811_1,órganos,2016-08-18 13:55:26,8.30.1602.50 E
7275574068246,vivió,2016-10-06 10:22:26,8.34.1451.30 I
7282793325978,volvía,2016-04-21 20:39:58,8.36.1505.20 K
7284690703039_1,últimas,2016-04-26 11:21:05,8.32.1506.10 H
7285851691627_1,volara,2016-06-14 20:48:38,8.35.1504.30 L
7286170474597_1,últimas,2016-06-21 14:15:34,8.23.1500.30 I
7286170474597_2,ángel,2016-06-21 14:15:34,8.23.1500.30 I
7287858123763,última,2016-08-08 10:48:06,8.28.1318.30 M
7292925067305,vecino,2016-08-23 21:52:10,8.43.1510.30 L
7302233012890_1,ángel,2016-04-26 11:14:09,8.33.1502.30 O
7303581899594,ver,2016-06-13 17:56:45,8.34.1521.30 G
7310282628198,zona,2016-04-21 11:11:19,8.28.1300.10 L
7310766163194_1,viven,2016-05-17 16:59:40,M0047MCX0008
7311930625493,órganos,2016-08-31 19:15:54,8.21.1522.10 C
7311993511654,unión,2016-05-16 22:03:26,8.35.1506.30 H
7312769290578,últimas,2016-06-14 14:25:44,M0046MCX0047
7315040980922,tratada,2016-10-10 14:16:25,8.25.1500.30 O
7316558866208_1,zarzalejos,2016-06-06 21:12:01,M0048MCX0013
732207993010_1,surgen,2016-05-04 20:57:32,8.35.1503.10 O
732207993010_2,reacciones,2016-05-04 20:57:32,8.35.1503.10 O
7328300889536,últimas,2016-07-12 14:18:09,8.25.1621.30 B
7334617576946,volara,2016-08-17 16:23:15,8.28.1461.30 F
7335194990722,ver,2016-09-16 13:52:36,8.90.1600.50 M
7336947181060,sumergirse,2016-06-16 09:52:10,8.27.1581.30 E
7337783807939,telecom,2016-09-15 13:26:52,8.32.1501.10 J
733823184513,zona,2016-06-24 17:44:55,8.28.1310.30 U
7340702433172,volvía,2016-09-07 18:48:22,8.43.1453.30 G
7342658258269,últimas,2016-10-10 16:11:27,8.34.1514.30 H
7343538162870,tuvo,2016-07-09 12:50:07,8.43.1573.30 J
7346905317514,volvía,2016-09-27 09:56:17,8.27.1555.30 E
7349910899705,zona,2016-03-17 12:40:28,8.42.1401.10 K
7354186057831,órganos,2016-08-23 13:54:55,8.27.1500.10 D
7357307499410_1,washington,2016-04-08 18:23:08,8.43.1510.30 L
7357307499410_2,zidane,2016-04-08 18:23:08,8.43.1510.30 L
7360157428207_1,últimas,2016-04-07 10:48:18,8.24.1408.30 N
7360157428207_2,orquesta,2016-04-07 10:48:18,8.24.1408.30 N
7360157428207_3,marvin,2016-04-07 10:48:18,8.24.1408.30 N
7364830100324_1,tienen,2016-06-08 14:12:44,8.21.1522.10 C
7364830100324_2,vivir,2016-06-08 14:12:44,8.21.1522.10 C
7366830357965,sumergirse,2016-04-19 18:20:28,8.73.1500.30 I
7369251273123,restaurar,2016-04-27 12:29:39,8.32.1536.30 H
7370929313033_1,zarzalejos,2016-09-29 13:45:05,8.27.1563.30 F
7378176270707_0,órganos,2016-06-20 18:03:58,M0046MCX0027
7378176270707_1,últimas,2016-06-20 18:03:58,M0046MCX0027
7380856533836,volvía,2016-04-21 21:57:55,8.28.1310.30 U
7380890606310_1,girl,2016-05-16 19:12:57,M0047MCX0044
7380899749766,volvía,2016-08-02 12:24:05,8.22.1500.30 G
7382831767005,volara,2016-07-11 07:44:24,8.73.1503.30 E
7384880384902,tenía,2016-09-30 14:14:20,8.27.1600.50 L
7389360861886,volvía,2016-07-28 13:04:59,8.29.1502.10 K
7391594491239,zona,2016-09-30 16:22:43,8.28.1300.10 L
7404507220569_0,superado,2016-07-12 13:52:58,8.99.1503.30 L
7404507220569_1,único,2016-07-12 13:52:58,8.99.1503.30 L
7409494730068_1,ángel,2016-04-27 12:36:13,8.38.1502.30 H
7414107463872,táctico,2016-09-14 08:28:58,8.49.1500.10 F
7416398820718_1,streisand,2016-07-11 19:27:57,8.47.1503.30 D
7416398820718_2,streisand,2016-07-11 19:27:57,8.47.1503.30 D
7417016864739,órganos,2016-04-02 07:46:58,8.28.1310.30 U
7417429287638_1,ver,2016-08-04 10:09:06,8.26.1609.50 E
7419918936789_1,volar,2016-05-30 13:33:51,8.52.1506.30 E
7419918936789_2,órganos,2016-05-30 13:33:51,8.52.1506.30 E
7421254798075_1,nan,2016-05-18 10:59:56,8.00.1321.30 I
7421968271701_1,viven,2016-08-16 13:47:17,8.47.1503.30 D
7425934348813,volara,2016-08-25 21:54:17,8.49.1502.10 F
7426210656510,tribunal,2016-09-07 20:12:36,8.34.1543.30 J
7426294810905_1,tenía,2016-06-22 18:49:22,8.52.1503.30 K
742736292347,traduzco,2016-05-05 09:46:11,8.28.1300.10 L
7428380463067_0,últimas,2016-09-12 16:44:35,8.32.1556.30 J
7428380463067_1,tratar,2016-09-12 16:44:35,8.32.1556.30 J
7431191484209,órganos,2016-09-07 16:43:10,8.25.1508.30 K
7431862133433,volvía,2016-05-31 20:20:00,8.35.1503.10 O
7436012621494,órganos,2016-05-06 13:56:28,8.87.1442.10 S
7437018302732_0,tuvo,2016-06-17 18:19:29,8.33.1507.30 J
7437018302732_1,traumatizó,2016-06-17 18:19:29,8.33.1507.30 J
7437018302732_2,termina,2016-06-17 18:19:29,8.33.1507.30 J
744037749532_1,surgen,2016-05-09 08:12:49,M0047MCX0008
744037749532_2,reacciones,2016-05-09 08:12:49,M0047MCX0008
7444372005421_1,órganos,2016-09-12 10:08:55,8.36.1500.10 P
7447637191783,tiene,2016-04-20 21:24:15,8.32.1501.10 J
7455362647820,últimas,2016-07-27 18:46:53,8.52.1503.30 K
7456328717067,última,2016-06-29 18:58:11,8.28.1313.30 N
745641473373,ver,2016-07-04 19:17:25,8.32.1576.30 M
7458989670862_0,sucedido,2016-04-19 10:24:49,8.26.1501.10 J
7458989670862_1,vivido,2016-04-19 10:24:49,8.26.1501.10 J
7461734685504,órganos,2016-07-08 09:53:11,M0051MCX0021
7464862401530,órganos,2016-09-28 21:27:49,8.28.1300.10 L
7474359281817,mejor,2016-09-02 18:19:08,8.27.1610.50 I
7475979557447_1,últimas,2016-09-12 17:04:47,8.52.1459.30 D
7476640886225_1,tratada,2016-09-30 19:25:23,8.43.1540.30 M
747746100916,volara,2016-05-09 11:07:27,8.46.1500.30 G
7480731123409_0,últimas,2016-09-20 13:45:02,8.26.1600.30 I
7480731123409_1,últimas,2016-09-20 13:45:02,8.26.1600.30 I
7481756717306,volvía,2016-08-12 13:57:46,8.36.1500.10 P
7487215654415_0,pregunta,2016-06-16 10:11:57,8.26.1504.10 M
7487215654415_1,volar,2016-06-16 10:11:57,8.26.1504.10 M
7487754719626,volvía,2016-09-23 12:14:28,8.21.1515.30 M
7493132018445_1,vivido,2016-05-06 13:54:22,8.33.1506.30 H
7497835591823_0,ver,2016-10-10 13:44:27,8.46.1401.30 I
7497835591823_1,viajarán,2016-10-10 13:44:27,8.46.1401.30 I
7499886643579_1,últimas,2016-09-27 22:12:51,8.24.1408.30 N
7499886643579_2,últimas,2016-09-27 22:12:51,8.24.1408.30 N
7504232703517,últimas,2016-08-12 13:16:50,M0052MCX0015
751014999937_0,órganos,2016-05-17 19:13:58,M0047MCX0006
751014999937_1,traumatizó,2016-05-17 19:13:58,M0047MCX0006
7515287034027,volara,2016-07-13 11:06:19,8.48.1504.10 O
7519025959202,órganos,2016-07-11 18:28:16,M0048MCX0025
